,Date Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
60,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
61,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
62,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
63,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
64,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
65,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
66,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
67,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
68,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
69,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
70,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
71,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
72,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
73,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
74,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
75,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
76,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
77,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
78,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
79,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
80,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
81,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
82,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
83,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
84,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
85,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
86,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
87,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
88,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
89,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
90,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
91,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
92,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
93,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
94,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
95,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
96,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
97,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
98,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
99,2021-09-20-15-30-04,-200,-200,-200,-200,-200,-200
100,2021-09-20-15-30-05,-200,-200,-200,-200,-200,-200
101,2021-09-20-15-30-05,-200,-200,-200,-200,-200,-200
102,2021-09-20-15-30-05,-200,-200,-200,-200,-200,-200
103,2021-09-20-15-30-05,-200,-200,-200,-200,-200,-200
104,2021-09-20-15-30-05,-200,-200,-200,-200,-200,-200
105,2021-09-20-15-30-05,-200,-200,-200,-200,-200,-200
106,2021-09-20-15-30-05,-200,-200,-200,-200,-200,-200
107,2021-09-20-15-30-05,-200,-200,-200,-200,-200,-200
108,2021-09-20-15-30-06,-200,-200,-200,-200,-200,-200
109,2021-09-20-15-30-06,-200,-200,-200,-200,-200,-200
110,2021-09-20-15-30-06,-200,-200,-200,-200,-200,-200
111,2021-09-20-15-30-06,-200,-200,-200,-200,-200,-200
112,2021-09-20-15-30-06,-200,-200,-200,-200,-200,-200
113,2021-09-20-15-30-06,-200,-200,-200,-200,-200,-200
114,2021-09-20-15-30-06,-200,-200,-200,-200,-200,-200
115,2021-09-20-15-30-06,-200,-200,-200,-200,-200,-200
116,2021-09-20-15-30-06,-200,-200,-200,-200,-200,-200
117,2021-09-20-15-30-06,-200,-200,-200,-200,-200,-200
118,2021-09-20-15-30-07,-200,-200,-200,-200,-200,-200
119,2021-09-20-15-30-07,-200,-200,-200,-200,-200,-200
120,2021-09-20-15-30-07,-200,-200,-200,-200,-200,-200
121,2021-09-20-15-30-07,-200,-200,-200,-200,-200,-200
122,2021-09-20-15-30-07,-200,-200,-200,-200,-200,-200
123,2021-09-20-15-30-07,-200,-200,-200,-200,-200,-200
124,2021-09-20-15-30-07,-200,-200,-200,-200,-200,-200
125,2021-09-20-15-30-07,-200,-200,-200,-200,-200,-200
126,2021-09-20-15-30-07,-200,-200,-200,-200,-200,-200
127,2021-09-20-15-30-07,-200,-200,-200,-200,-200,-200
128,2021-09-20-15-30-07,-200,-200,-200,-200,-200,-200
129,2021-09-20-15-30-08,-200,-200,-200,-200,-200,-200
130,2021-09-20-15-30-08,-200,-200,-200,-200,-200,-200
131,2021-09-20-15-30-08,-200,-200,-200,-200,-200,-200
132,2021-09-20-15-30-08,-200,-200,-200,-200,-200,-200
133,2021-09-20-15-30-08,-200,-200,-200,-200,-200,-200
134,2021-09-20-15-30-08,-200,-200,-200,-200,-200,-200
135,2021-09-20-15-30-08,-200,-200,-200,-200,-200,-200
136,2021-09-20-15-30-08,-200,-200,-200,-200,-200,-200
137,2021-09-20-15-30-08,-200,-200,-200,-200,-200,-200
138,2021-09-20-15-30-08,-200,-200,-200,-200,-200,-200
139,2021-09-20-15-30-09,-200,-200,-200,-200,-200,-200
140,2021-09-20-15-30-09,-200,-200,-200,-200,-200,-200
141,2021-09-20-15-30-09,-200,-200,-200,-200,-200,-200
142,2021-09-20-15-30-09,-200,-200,-200,-200,-200,-200
143,2021-09-20-15-30-09,-200,-200,-200,-200,-200,-200
144,2021-09-20-15-30-09,-200,-200,-200,-200,-200,-200
145,2021-09-20-15-30-09,-200,-200,-200,-200,-200,-200
146,2021-09-20-15-30-09,-200,-200,-200,-200,-200,-200
147,2021-09-20-15-30-10,-200,-200,-200,-200,-200,-200
148,2021-09-20-15-30-10,-200,-200,-200,-200,-200,-200
149,2021-09-20-15-30-10,-200,-200,-200,-200,-200,-200
150,2021-09-20-15-30-10,-200,-200,-200,-200,-200,-200
151,2021-09-20-15-30-10,-200,-200,-200,-200,-200,-200
152,2021-09-20-15-30-10,-200,-200,-200,-200,-200,-200
153,2021-09-20-15-30-10,-200,-200,-200,-200,-200,-200
154,2021-09-20-15-30-10,-200,-200,-200,-200,-200,-200
155,2021-09-20-15-30-10,-200,-200,-200,-200,-200,-200
156,2021-09-20-15-30-10,-200,-200,-200,-200,-200,-200
157,2021-09-20-15-30-11,-200,-200,-200,-200,-200,-200
158,2021-09-20-15-30-11,-200,-200,-200,-200,-200,-200
159,2021-09-20-15-30-11,-200,-200,-200,-200,-200,-200
160,2021-09-20-15-30-11,-200,-200,-200,-200,-200,-200
161,2021-09-20-15-30-11,-200,-200,-200,-200,-200,-200
162,2021-09-20-15-30-11,-200,-200,-200,-200,-200,-200
163,2021-09-20-15-30-11,-200,-200,-200,-200,-200,-200
164,2021-09-20-15-30-11,-200,-200,-200,-200,-200,-200
165,2021-09-20-15-30-11,-200,-200,-200,-200,-200,-200
166,2021-09-20-15-30-12,-200,-200,-200,-200,-200,-200
167,2021-09-20-15-30-12,-200,-200,-200,-200,-200,-200
168,2021-09-20-15-30-12,-200,-200,-200,-200,-200,-200
169,2021-09-20-15-30-12,-200,-200,-200,-200,-200,-200
170,2021-09-20-15-30-12,-200,-200,-200,-200,-200,-200
171,2021-09-20-15-30-12,-200,-200,-200,-200,-200,-200
172,2021-09-20-15-30-12,-200,-200,-200,-200,-200,-200
173,2021-09-20-15-30-12,-200,-200,-200,-200,-200,-200
174,2021-09-20-15-30-12,-200,-200,-200,-200,-200,-200
175,2021-09-20-15-30-12,-200,-200,-200,-200,-200,-200
176,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
177,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
178,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
179,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
180,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
181,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
182,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
183,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
184,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
185,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
186,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
187,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
188,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
189,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
190,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
191,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
192,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
193,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
194,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
195,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
196,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
197,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
198,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
199,2021-09-20-15-30-13,-200,-200,-200,-200,-200,-200
200,2021-09-20-15-30-14,-200,-200,-200,-200,-200,-200
201,2021-09-20-15-30-14,-200,-200,-200,-200,-200,-200
202,2021-09-20-15-30-14,-200,-200,-200,-200,-200,-200
203,2021-09-20-15-30-14,-200,-200,-200,-200,-200,-200
204,2021-09-20-15-30-14,-200,-200,-200,-200,-200,-200
205,2021-09-20-15-30-14,-200,-200,-200,-200,-200,-200
206,2021-09-20-15-30-14,-200,-200,-200,-200,-200,-200
207,2021-09-20-15-30-14,-200,-200,-200,-200,-200,-200
208,2021-09-20-15-30-15,-200,-200,-200,-200,-200,-200
209,2021-09-20-15-30-15,-200,-200,-200,-200,-200,-200
210,2021-09-20-15-30-15,-200,-200,-200,-200,-200,-200
211,2021-09-20-15-30-15,-200,-200,-200,-200,-200,-200
212,2021-09-20-15-30-15,-200,-200,-200,-200,-200,-200
213,2021-09-20-15-30-15,-200,-200,-200,-200,-200,-200
214,2021-09-20-15-30-15,-200,-200,-200,-200,-200,-200
215,2021-09-20-15-30-15,-200,-200,-200,-200,-200,-200
216,2021-09-20-15-30-15,-200,-200,-200,-200,-200,-200
217,2021-09-20-15-30-15,-200,-200,-200,-200,-200,-200
218,2021-09-20-15-30-15,-200,-200,-200,-200,-200,-200
219,2021-09-20-15-30-15,-200,-200,-200,-200,-200,-200
220,2021-09-20-15-30-16,-200,-200,-200,-200,-200,-200
221,2021-09-20-15-30-16,-200,-200,-200,-200,-200,-200
222,2021-09-20-15-30-16,-200,-200,-200,-200,-200,-200
223,2021-09-20-15-30-16,-200,-200,-200,-200,-200,-200
224,2021-09-20-15-30-16,-200,-200,-200,-200,-200,-200
225,2021-09-20-15-30-16,-200,-200,-200,-200,-200,-200
226,2021-09-20-15-30-16,-200,-200,-200,-200,-200,-200
227,2021-09-20-15-30-16,-200,-200,-200,-200,-200,-200
228,2021-09-20-15-30-16,-200,-200,-200,-200,-200,-200
229,2021-09-20-15-30-17,-200,-200,-200,-200,-200,-200
230,2021-09-20-15-30-17,-200,-200,-200,-200,-200,-200
231,2021-09-20-15-30-17,-200,-200,-200,-200,-200,-200
232,2021-09-20-15-30-17,-200,-200,-200,-200,-200,-200
233,2021-09-20-15-30-17,-200,-200,-200,-200,-200,-200
234,2021-09-20-15-30-17,-200,-200,-200,-200,-200,-200
235,2021-09-20-15-30-17,-200,-200,-200,-200,-200,-200
236,2021-09-20-15-30-17,-200,-200,-200,-200,-200,-200
237,2021-09-20-15-30-17,-200,-200,-200,-200,-200,-200
238,2021-09-20-15-30-17,-200,-200,-200,-200,-200,-200
239,2021-09-20-15-30-17,-200,-200,-200,-200,-200,-200
240,2021-09-20-15-30-17,-200,-200,-200,-200,-200,-200
241,2021-09-20-15-30-18,-200,-200,-200,-200,-200,-200
242,2021-09-20-15-30-18,-200,-200,-200,-200,-200,-200
243,2021-09-20-15-30-18,-200,-200,-200,-200,-200,-200
244,2021-09-20-15-30-18,-200,-200,-200,-200,-200,-200
245,2021-09-20-15-30-18,-200,-200,-200,-200,-200,-200
246,2021-09-20-15-30-18,-200,-200,-200,-200,-200,-200
247,2021-09-20-15-30-18,-200,-200,-200,-200,-200,-200
248,2021-09-20-15-30-18,-200,-200,-200,-200,-200,-200
249,2021-09-20-15-30-18,-200,-200,-200,-200,-200,-200
250,2021-09-20-15-30-18,-200,-200,-200,-200,-200,-200
251,2021-09-20-15-30-18,-200,-200,-200,-200,-200,-200
252,2021-09-20-15-30-18,-200,-200,-200,-200,-200,-200
253,2021-09-20-15-30-18,-200,-200,-200,-200,-200,-200
254,2021-09-20-15-30-18,-200,-200,-200,-200,-200,-200
255,2021-09-20-15-30-18,-200,-200,-200,-200,-200,-200
256,2021-09-20-15-30-19,-200,-200,-200,-200,-200,-200
257,2021-09-20-15-30-19,-200,-200,-200,-200,-200,-200
258,2021-09-20-15-30-19,-200,-200,-200,-200,-200,-200
259,2021-09-20-15-30-19,-200,-200,-200,-200,-200,-200
260,2021-09-20-15-30-19,-200,-200,-200,-200,-200,-200
261,2021-09-20-15-30-19,-200,-200,-200,-200,-200,-200
262,2021-09-20-15-30-19,-200,-200,-200,-200,-200,-200
263,2021-09-20-15-30-19,-200,-200,-200,-200,-200,-200
264,2021-09-20-15-30-19,-200,-200,-200,-200,-200,-200
265,2021-09-20-15-30-19,-200,-200,-200,-200,-200,-200
266,2021-09-20-15-30-19,-200,-200,-200,-200,-200,-200
267,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
268,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
269,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
270,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
271,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
272,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
273,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
274,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
275,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
276,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
277,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
278,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
279,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
280,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
281,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
282,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
283,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
284,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
285,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
286,2021-09-20-15-30-20,-200,-200,-200,-200,-200,-200
287,2021-09-20-15-30-21,-200,-200,-200,-200,-200,-200
288,2021-09-20-15-30-21,-200,-200,-200,-200,-200,-200
289,2021-09-20-15-30-21,-200,-200,-200,-200,-200,-200
290,2021-09-20-15-30-21,-200,-200,-200,-200,-200,-200
291,2021-09-20-15-30-21,-200,-200,-200,-200,-200,-200
292,2021-09-20-15-30-21,-200,-200,-200,-200,-200,-200
293,2021-09-20-15-30-21,-200,-200,-200,-200,-200,-200
294,2021-09-20-15-30-21,-200,-200,-200,-200,-200,-200
295,2021-09-20-15-30-21,-200,-200,-200,-200,-200,-200
296,2021-09-20-15-30-21,-200,-200,-200,-200,-200,-200
297,2021-09-20-15-30-21,-200,-200,-200,-200,-200,-200
298,2021-09-20-15-30-22,-200,-200,-200,-200,-200,-200
299,2021-09-20-15-30-22,-200,-200,-200,-200,-200,-200
300,2021-09-20-15-30-22,-200,-200,-200,-200,-200,-200
301,2021-09-20-15-30-22,-200,-200,-200,-200,-200,-200
302,2021-09-20-15-30-22,-200,-200,-200,-200,-200,-200
303,2021-09-20-15-30-22,-200,-200,-200,-200,-200,-200
304,2021-09-20-15-30-22,-200,-200,-200,-200,-200,-200
305,2021-09-20-15-30-22,-200,-200,-200,-200,-200,-200
306,2021-09-20-15-30-22,-200,-200,-200,-200,-200,-200
307,2021-09-20-15-30-23,-200,-200,-200,-200,-200,-200
308,2021-09-20-15-30-23,-200,-200,-200,-200,-200,-200
309,2021-09-20-15-30-23,-200,-200,-200,-200,-200,-200
310,2021-09-20-15-30-23,-200,-200,-200,-200,-200,-200
311,2021-09-20-15-30-23,-200,-200,-200,-200,-200,-200
312,2021-09-20-15-30-23,-200,-200,-200,-200,-200,-200
313,2021-09-20-15-30-23,-200,-200,-200,-200,-200,-200
314,2021-09-20-15-30-23,-200,-200,-200,-200,-200,-200
315,2021-09-20-15-30-24,-200,-200,-200,-200,-200,-200
316,2021-09-20-15-30-24,-200,-200,-200,-200,-200,-200
317,2021-09-20-15-30-24,-200,-200,-200,-200,-200,-200
318,2021-09-20-15-30-24,-200,-200,-200,-200,-200,-200
319,2021-09-20-15-30-24,-200,-200,-200,-200,-200,-200
320,2021-09-20-15-30-24,-200,-200,-200,-200,-200,-200
321,2021-09-20-15-30-24,-200,-200,-200,-200,-200,-200
322,2021-09-20-15-30-24,-200,-200,-200,-200,-200,-200
323,2021-09-20-15-30-24,-200,-200,-200,-200,-200,-200
324,2021-09-20-15-30-25,-200,-200,-200,-200,-200,-200
325,2021-09-20-15-30-25,-200,-200,-200,-200,-200,-200
326,2021-09-20-15-30-25,-200,-200,-200,-200,-200,-200
327,2021-09-20-15-30-25,-200,-200,-200,-200,-200,-200
328,2021-09-20-15-30-25,-200,-200,-200,-200,-200,-200
329,2021-09-20-15-30-25,-200,-200,-200,-200,-200,-200
330,2021-09-20-15-30-25,-200,-200,-200,-200,-200,-200
331,2021-09-20-15-30-25,-200,-200,-200,-200,-200,-200
332,2021-09-20-15-30-25,-200,-200,-200,-200,-200,-200
333,2021-09-20-15-30-25,-200,-200,-200,-200,-200,-200
334,2021-09-20-15-30-26,-200,-200,-200,-200,-200,-200
335,2021-09-20-15-30-26,-200,-200,-200,-200,-200,-200
336,2021-09-20-15-30-26,-200,-200,-200,-200,-200,-200
337,2021-09-20-15-30-26,-200,-200,-200,-200,-200,-200
338,2021-09-20-15-30-26,-200,-200,-200,-200,-200,-200
339,2021-09-20-15-30-26,-200,-200,-200,-200,-200,-200
340,2021-09-20-15-30-26,-200,-200,-200,-200,-200,-200
341,2021-09-20-15-30-26,-200,-200,-200,-200,-200,-200
342,2021-09-20-15-30-26,-200,-200,-200,-200,-200,-200
343,2021-09-20-15-30-27,-200,-200,-200,-200,-200,-200
344,2021-09-20-15-30-27,-200,-200,-200,-200,-200,-200
345,2021-09-20-15-30-27,-200,-200,-200,-200,-200,-200
346,2021-09-20-15-30-27,-200,-200,-200,-200,-200,-200
347,2021-09-20-15-30-27,-200,-200,-200,-200,-200,-200
348,2021-09-20-15-30-27,-200,-200,-200,-200,-200,-200
349,2021-09-20-15-30-27,-200,-200,-200,-200,-200,-200
350,2021-09-20-15-30-27,-200,-200,-200,-200,-200,-200
351,2021-09-20-15-30-27,-200,-200,-200,-200,-200,-200
352,2021-09-20-15-30-27,-200,-200,-200,-200,-200,-200
353,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
354,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
355,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
356,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
357,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
358,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
359,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
360,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
361,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
362,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
363,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
364,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
365,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
366,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
367,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
368,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
369,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
370,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
371,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
372,2021-09-20-15-30-28,-200,-200,-200,-200,-200,-200
373,2021-09-20-15-30-29,-200,-200,-200,-200,-200,-200
374,2021-09-20-15-30-29,-200,-200,-200,-200,-200,-200
375,2021-09-20-15-30-29,-200,-200,-200,-200,-200,-200
376,2021-09-20-15-30-29,-200,-200,-200,-200,-200,-200
377,2021-09-20-15-30-29,-200,-200,-200,-200,-200,-200
378,2021-09-20-15-30-29,-200,-200,-200,-200,-200,-200
379,2021-09-20-15-30-29,-200,-200,-200,-200,-200,-200
380,2021-09-20-15-30-29,-200,-200,-200,-200,-200,-200
381,2021-09-20-15-30-29,-200,-200,-200,-200,-200,-200
382,2021-09-20-15-30-29,-200,-200,-200,-200,-200,-200
383,2021-09-20-15-30-29,-200,-200,-200,-200,-200,-200
384,2021-09-20-15-30-29,-200,-200,-200,-200,-200,-200
385,2021-09-20-15-30-29,-200,-200,-200,-200,-200,-200
386,2021-09-20-15-30-30,-200,-200,-200,-200,-200,-200
387,2021-09-20-15-30-30,-200,-200,-200,-200,-200,-200
388,2021-09-20-15-30-30,-200,-200,-200,-200,-200,-200
389,2021-09-20-15-30-30,-200,-200,-200,-200,-200,-200
390,2021-09-20-15-30-30,-200,-200,-200,-200,-200,-200
391,2021-09-20-15-30-30,-200,-200,-200,-200,-200,-200
392,2021-09-20-15-30-30,-200,-200,-200,-200,-200,-200
393,2021-09-20-15-30-30,-200,-200,-200,-200,-200,-200
394,2021-09-20-15-30-30,-200,-200,-200,-200,-200,-200
395,2021-09-20-15-30-30,-200,-200,-200,-200,-200,-200
396,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
397,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
398,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
399,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
400,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
401,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
402,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
403,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
404,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
405,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
406,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
407,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
408,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
409,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
410,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
411,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
412,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
413,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
414,2021-09-20-15-30-31,-200,-200,-200,-200,-200,-200
415,2021-09-20-15-30-32,-200,-200,-200,-200,-200,-200
416,2021-09-20-15-30-32,-200,-200,-200,-200,-200,-200
417,2021-09-20-15-30-32,-200,-200,-200,-200,-200,-200
418,2021-09-20-15-30-32,-200,-200,-200,-200,-200,-200
419,2021-09-20-15-30-32,-200,-200,-200,-200,-200,-200
420,2021-09-20-15-30-32,-200,-200,-200,-200,-200,-200
