,Date Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
1,2021-09-20 16:09:11.7280,-200,-200,-200,-200,-200,-200
2,2021-09-20 16:09:11.8253,-200,-200,-200,-200,-200,-200
3,2021-09-20 16:09:11.9422,-200,-200,-200,-200,-200,-200
4,2021-09-20 16:09:12.0784,-200,-200,-200,-200,-200,-200
5,2021-09-20 16:09:12.1631,-200,-200,-200,-200,-200,-200
6,2021-09-20 16:09:12.2847,-200,-200,-200,-200,-200,-200
7,2021-09-20 16:09:12.3877,-200,-200,-200,-200,-200,-200
8,2021-09-20 16:09:12.4739,-200,-200,-200,-200,-200,-200
9,2021-09-20 16:09:12.5922,-200,-200,-200,-200,-200,-200
10,2021-09-20 16:09:12.7116,-200,-200,-200,-200,-200,-200
11,2021-09-20 16:09:12.8274,-200,-200,-200,-200,-200,-200
12,2021-09-20 16:09:12.9420,-200,-200,-200,-200,-200,-200
13,2021-09-20 16:09:13.0540,-200,-200,-200,-200,-200,-200
14,2021-09-20 16:09:13.1703,-200,-200,-200,-200,-200,-200
15,2021-09-20 16:09:13.2743,-200,-200,-200,-200,-200,-200
16,2021-09-20 16:09:13.3943,-200,-200,-200,-200,-200,-200
17,2021-09-20 16:09:13.4019,-200,-200,-200,-200,-200,-200
18,2021-09-20 16:09:13.4027,-200,-200,-200,-200,-200,-200
19,2021-09-20 16:09:13.4034,-200,-200,-200,-200,-200,-200
20,2021-09-20 16:09:13.4041,-200,-200,-200,-200,-200,-200
21,2021-09-20 16:09:13.4049,-200,-200,-200,-200,-200,-200
22,2021-09-20 16:09:13.4056,-200,-200,-200,-200,-200,-200
23,2021-09-20 16:09:13.4063,-200,-200,-200,-200,-200,-200
24,2021-09-20 16:09:13.4070,-200,-200,-200,-200,-200,-200
25,2021-09-20 16:09:13.4077,-200,-200,-200,-200,-200,-200
26,2021-09-20 16:09:13.4150,-200,-200,-200,-200,-200,-200
27,2021-09-20 16:09:13.4802,-200,-200,-200,-200,-200,-200
28,2021-09-20 16:09:13.6026,-200,-200,-200,-200,-200,-200
29,2021-09-20 16:09:13.7498,-200,-200,-200,-200,-200,-200
30,2021-09-20 16:09:13.9331,-200,-200,-200,-200,-200,-200
31,2021-09-20 16:09:14.0784,-200,-200,-200,-200,-200,-200
32,2021-09-20 16:09:14.2082,-200,-200,-200,-200,-200,-200
33,2021-09-20 16:09:14.3413,-200,-200,-200,-200,-200,-200
34,2021-09-20 16:09:14.4229,-200,-200,-200,-200,-200,-200
35,2021-09-20 16:09:14.5561,-200,-200,-200,-200,-200,-200
36,2021-09-20 16:09:14.7062,-200,-200,-200,-200,-200,-200
37,2021-09-20 16:09:14.8078,-200,-200,-200,-200,-200,-200
38,2021-09-20 16:09:14.9178,-200,-200,-200,-200,-200,-200
39,2021-09-20 16:09:15.0475,-200,-200,-200,-200,-200,-200
40,2021-09-20 16:09:15.1759,-200,-200,-200,-200,-200,-200
41,2021-09-20 16:09:15.3106,-200,-200,-200,-200,-200,-200
42,2021-09-20 16:09:15.4185,-200,-200,-200,-200,-200,-200
43,2021-09-20 16:09:15.5449,-200,-200,-200,-200,-200,-200
44,2021-09-20 16:09:15.6762,-200,-200,-200,-200,-200,-200
45,2021-09-20 16:09:15.7359,-200,-200,-200,-200,-200,-200
46,2021-09-20 16:09:15.8225,-200,-200,-200,-200,-200,-200
47,2021-09-20 16:09:15.8817,-200,-200,-200,-200,-200,-200
48,2021-09-20 16:09:15.9899,-200,-200,-200,-200,-200,-200
