,Date Time,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8
1,2021-09-20 17:42:31.5301,-200,-200,-200,-200,-200,-200
2,2021-09-20 17:42:31.6448,-200,-200,-200,-200,-200,-200
3,2021-09-20 17:42:31.7468,-200,-200,-200,-200,-200,-200
4,2021-09-20 17:42:31.8140,-200,-200,-200,-200,-200,-200
5,2021-09-20 17:42:31.9034,-200,-200,-200,-200,-200,-200
6,2021-09-20 17:42:32.0030,-200,-200,-200,-200,-200,-200
7,2021-09-20 17:42:32.1253,-200,-200,-200,-200,-200,-200
8,2021-09-20 17:42:32.1778,-200,-200,-200,-200,-200,-200
9,2021-09-20 17:42:32.2481,-200,-200,-200,-200,-200,-200
10,2021-09-20 17:42:32.3639,-200,-200,-200,-200,-200,-200
11,2021-09-20 17:42:32.4400,-200,-200,-200,-200,-200,-200
12,2021-09-20 17:42:32.5039,-200,-200,-200,-200,-200,-200
13,2021-09-20 17:42:32.5850,-200,-200,-200,-200,-200,-200
14,2021-09-20 17:42:32.7153,-200,-200,-200,-200,-200,-200
15,2021-09-20 17:42:32.8168,-200,-200,-200,-200,-200,-200
16,2021-09-20 17:42:32.8933,-200,-200,-200,-200,-200,-200
17,2021-09-20 17:42:33.0017,-200,-200,-200,-200,-200,-200
18,2021-09-20 17:42:33.1100,-200,-200,-200,-200,-200,-200
19,2021-09-20 17:42:33.1941,-200,-200,-200,-200,-200,-200
20,2021-09-20 17:42:33.3617,-200,-200,-200,-200,-200,-200
21,2021-09-20 17:42:33.4853,-200,-200,-200,-200,-200,-200
22,2021-09-20 17:42:33.5734,-200,-200,-200,-200,-200,-200
23,2021-09-20 17:42:33.6686,-200,-200,-200,-200,-200,-200
24,2021-09-20 17:42:33.7535,-200,-200,-200,-200,-200,-200
25,2021-09-20 17:42:33.8453,-200,-200,-200,-200,-200,-200
26,2021-09-20 17:42:33.9323,-200,-200,-200,-200,-200,-200
27,2021-09-20 17:42:34.0197,-200,-200,-200,-200,-200,-200
28,2021-09-20 17:42:34.1053,-200,-200,-200,-200,-200,-200
29,2021-09-20 17:42:34.2174,-200,-200,-200,-200,-200,-200
30,2021-09-20 17:42:34.2859,-200,-200,-200,-200,-200,-200
31,2021-09-20 17:42:34.3565,-200,-200,-200,-200,-200,-200
32,2021-09-20 17:42:34.4084,-200,-200,-200,-200,-200,-200
33,2021-09-20 17:42:34.5035,-200,-200,-200,-200,-200,-200
34,2021-09-20 17:42:34.6232,-200,-200,-200,-200,-200,-200
35,2021-09-20 17:42:34.7157,-200,-200,-200,-200,-200,-200
36,2021-09-20 17:42:34.8099,-200,-200,-200,-200,-200,-200
37,2021-09-20 17:42:34.8771,-200,-200,-200,-200,-200,-200
38,2021-09-20 17:42:34.9534,-200,-200,-200,-200,-200,-200
39,2021-09-20 17:42:35.0652,-200,-200,-200,-200,-200,-200
40,2021-09-20 17:42:35.1691,-200,-200,-200,-200,-200,-200
41,2021-09-20 17:42:35.2522,-200,-200,-200,-200,-200,-200
42,2021-09-20 17:42:35.3517,-200,-200,-200,-200,-200,-200
43,2021-09-20 17:42:35.4364,-200,-200,-200,-200,-200,-200
44,2021-09-20 17:42:35.5015,-200,-200,-200,-200,-200,-200
45,2021-09-20 17:42:35.5859,-200,-200,-200,-200,-200,-200
46,2021-09-20 17:42:35.6915,-200,-200,-200,-200,-200,-200
47,2021-09-20 17:42:35.7586,-200,-200,-200,-200,-200,-200
48,2021-09-20 17:42:35.8270,-200,-200,-200,-200,-200,-200
49,2021-09-20 17:42:35.8952,-200,-200,-200,-200,-200,-200
50,2021-09-20 17:42:36.0133,-200,-200,-200,-200,-200,-200
51,2021-09-20 17:42:36.0952,-200,-200,-200,-200,-200,-200
52,2021-09-20 17:42:36.1861,-200,-200,-200,-200,-200,-200
53,2021-09-20 17:42:36.2432,-200,-200,-200,-200,-200,-200
54,2021-09-20 17:42:36.3912,-200,-200,-200,-200,-200,-200
55,2021-09-20 17:42:36.4773,-200,-200,-200,-200,-200,-200
56,2021-09-20 17:42:36.6254,-200,-200,-200,-200,-200,-200
57,2021-09-20 17:42:36.7704,-200,-200,-200,-200,-200,-200
58,2021-09-20 17:42:36.8995,-200,-200,-200,-200,-200,-200
59,2021-09-20 17:42:37.0233,-200,-200,-200,-200,-200,-200
60,2021-09-20 17:42:37.1133,-200,-200,-200,-200,-200,-200
61,2021-09-20 17:42:37.1869,-200,-200,-200,-200,-200,-200
62,2021-09-20 17:42:37.2448,-200,-200,-200,-200,-200,-200
63,2021-09-20 17:42:37.2981,-200,-200,-200,-200,-200,-200
64,2021-09-20 17:42:37.3933,-200,-200,-200,-200,-200,-200
65,2021-09-20 17:42:37.5032,-200,-200,-200,-200,-200,-200
66,2021-09-20 17:42:37.6151,-200,-200,-200,-200,-200,-200
